ID;UF;LON;LAT;ANNUAL;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC
38279;Pernambuco;-37.3490;-8.9005;5153;6017;5348;5742;5100;3918;3367;3500;4323;5415;5936;6811;6362
38280;Pernambuco;-37.2490;-8.9005;5128;6019;5312;5685;5121;3862;3390;3541;4352;5295;5815;6736;6407
38281;Pernambuco;-37.1490;-8.9005;5083;5957;5233;5582;5092;3857;3430;3546;4323;5237;5736;6626;6381
38282;Pernambuco;-37.0490;-8.9005;5095;5904;5328;5529;5127;3874;3528;3674;4528;5267;5730;6537;6120
38283;Pernambuco;-36.9490;-8.9005;5070;5818;5218;5515;5119;3896;3535;3703;4470;5269;5719;6467;6117
38284;Pernambuco;-36.8490;-8.9005;4955;5708;4963;5280;4973;3848;3445;3542;4229;5241;5665;6455;6107
38285;Pernambuco;-36.7490;-8.9005;5010;5804;5037;5325;4847;3813;3399;3580;4324;5445;5782;6504;6254
38286;Pernambuco;-36.6490;-8.9005;4698;5622;4840;5156;4612;3579;3165;3271;4002;4953;5214;6027;5941
38287;Pernambuco;-36.5490;-8.9005;4468;5436;4601;5001;4488;3440;2922;3002;3787;4655;4821;5798;5665
38288;Pernambuco;-36.4490;-8.9005;4334;5253;4420;4896;4346;3389;2923;3007;3581;4433;4581;5619;5557
38289;Pernambuco;-36.3490;-8.9005;4236;5090;4326;4805;4250;3396;2897;2972;3517;4291;4418;5466;5405
38290;Pernambuco;-36.2490;-8.9005;4216;4857;4388;4741;4270;3393;2938;2984;3556;4282;4400;5437;5339
38291;Pernambuco;-36.1490;-8.9005;4157;4847;4353;4684;4210;3326;2883;2841;3467;4211;4416;5363;5281
38292;Pernambuco;-36.0490;-8.9005;4011;4668;4240;4561;4026;3163;2742;2699;3299;4046;4299;5202;5190
38293;Pernambuco;-35.9490;-8.9005;4034;4759;4340;4607;4133;3074;2756;2766;3398;4121;4207;5121;5124
38294;Pernambuco;-35.8490;-8.9005;3948;4539;4247;4523;4000;3142;2840;2862;3397;3998;4040;4882;4912
38295;Pernambuco;-35.7490;-8.9005;3900;4376;4172;4497;3934;3179;2900;2877;3372;3956;3966;4794;4775
38296;Pernambuco;-35.6490;-8.9005;4147;4687;4358;4688;4133;3352;3207;3102;3688;4251;4287;5076;4929
38297;Pernambuco;-35.5490;-8.9005;4319;4881;4458;4933;4214;3508;3344;3232;3845;4430;4537;5256;5194
38298;Pernambuco;-35.4490;-8.9005;4401;4929;4485;5096;4252;3544;3451;3296;3957;4535;4626;5327;5318
38299;Pernambuco;-35.3490;-8.9005;4512;5084;4768;5251;4266;3587;3512;3387;4089;4505;4775;5448;5474
38300;Pernambuco;-35.2490;-8.9005;4549;5023;4844;5356;4307;3692;3552;3488;4237;4508;4756;5357;5471
38301;Pernambuco;-35.1490;-8.9005;4787;5277;5050;5484;4476;3905;3787;3713;4486;4926;5142;5503;5688
38622;Pernambuco;-41.1490;-8.8005;5600;5662;4759;4833;4540;4873;5285;5774;6571;6792;6303;6259;5546
38623;Pernambuco;-41.0490;-8.8005;5574;5590;4756;4882;4546;4825;5112;5652;6501;6871;6281;6209;5661
38624;Pernambuco;-40.9490;-8.8005;5550;5597;4820;5002;4606;4727;4998;5553;6381;6705;6222;6230;5760
38625;Pernambuco;-40.8490;-8.8005;5555;5796;4870;5151;4680;4751;4765;5373;6205;6694;6193;6309;5871
38626;Pernambuco;-40.7490;-8.8005;5472;5656;4819;5021;4606;4647;4730;5251;6170;6650;6118;6213;5783
38627;Pernambuco;-40.6490;-8.8005;5459;5620;4772;4919;4599;4648;4742;5228;6183;6729;6127;6187;5755
38628;Pernambuco;-40.5490;-8.8005;5461;5471;4839;4939;4625;4744;4759;5187;6168;6730;6132;6133;5805
38629;Pernambuco;-40.4490;-8.8005;5432;5524;4847;5008;4647;4688;4662;5085;6091;6550;6118;6145;5824
38630;Pernambuco;-40.3490;-8.8005;5361;5552;4763;4956;4706;4619;4570;4944;6002;6431;5982;6049;5759
38631;Pernambuco;-40.2490;-8.8005;5268;5386;4747;4955;4602;4578;4402;4789;5777;6377;5952;5996;5653
38632;Pernambuco;-40.1490;-8.8005;5265;5470;4757;4930;4565;4508;4362;4684;5742;6456;5955;6059;5695
38633;Pernambuco;-40.0490;-8.8005;5311;5698;4779;4976;4662;4516;4322;4631;5744;6432;5982;6158;5828
38634;Pernambuco;-39.9490;-8.8005;5314;5664;4760;5089;4691;4543;4357;4561;5491;6403;6054;6255;5898
38635;Pernambuco;-39.8490;-8.8005;5343;5778;4932;5220;4774;4496;4386;4577;5419;6248;6024;6283;5984
38636;Pernambuco;-39.7490;-8.8005;5360;5851;5012;5252;4837;4520;4430;4562;5353;6220;5968;6351;5962
38637;Pernambuco;-39.6490;-8.8005;5334;5754;5020;5159;4880;4530;4410;4565;5370;6172;5919;6179;6052
38643;Pernambuco;-39.0490;-8.8005;5440;6166;5336;5642;5179;4494;3981;4238;5042;5967;6117;6529;6580
38644;Pernambuco;-38.9490;-8.8005;5425;6176;5617;5688;5235;4560;4089;4287;5011;5766;5800;6220;6644
38645;Pernambuco;-38.8490;-8.8005;5604;6498;5959;6013;5510;4805;4235;4515;5176;5759;5844;6153;6775
38646;Pernambuco;-38.7490;-8.8005;5524;6357;5844;5885;5413;4729;4449;4670;5152;5690;5635;5913;6555
38647;Pernambuco;-38.6490;-8.8005;5547;6409;5718;5891;5427;4692;4515;4735;5183;5708;5706;6074;6503
38648;Pernambuco;-38.5490;-8.8005;5639;6461;5594;5958;5651;4730;4457;4742;5313;5980;5964;6306;6512
38649;Pernambuco;-38.4490;-8.8005;5573;6366;5585;5861;5452;4511;4175;4518;5199;6134;6141;6495;6437
38650;Pernambuco;-38.3490;-8.8005;5351;6118;5352;5599;5174;4253;3852;4157;4874;5918;6082;6544;6294
38651;Pernambuco;-38.2490;-8.8005;5403;6070;5281;5548;5198;4344;3923;4194;5041;5967;6201;6757;6315
38652;Pernambuco;-38.1490;-8.8005;5392;6146;5360;5579;5115;4320;3820;4085;4973;5982;6156;6835;6327
38653;Pernambuco;-38.0490;-8.8005;5364;6211;5430;5653;5089;4272;3668;3932;4808;5870;6187;6892;6359
38654;Pernambuco;-37.9490;-8.8005;5326;6368;5233;5755;5296;4223;3645;3750;4652;5763;6034;6731;6458
38655;Pernambuco;-37.8490;-8.8005;5289;6321;5253;5706;5332;4100;3578;3653;4493;5699;6099;6773;6462
38656;Pernambuco;-37.7490;-8.8005;5276;6197;5370;5815;5357;4019;3566;3651;4482;5614;6077;6767;6392
38657;Pernambuco;-37.6490;-8.8005;5384;6233;5614;5860;5355;4259;3695;3905;4721;5723;6139;6690;6411
38658;Pernambuco;-37.5490;-8.8005;5402;6220;5475;5807;5324;4262;3810;4042;4881;5766;6167;6722;6350
38659;Pernambuco;-37.4490;-8.8005;5485;6254;5474;5769;5392;4371;3908;4112;5066;5945;6209;6885;6437
38660;Pernambuco;-37.3490;-8.8005;5307;6157;5470;5864;5271;4014;3588;3580;4541;5712;6069;6868;6548
38661;Pernambuco;-37.2490;-8.8005;5145;5998;5394;5793;5178;3897;3444;3440;4322;5417;5801;6657;6403
38662;Pernambuco;-37.1490;-8.8005;5024;5803;5228;5633;4998;3856;3339;3434;4242;5258;5696;6544;6250
38663;Pernambuco;-37.0490;-8.8005;5039;5805;5295;5493;5069;3825;3350;3606;4402;5232;5710;6547;6132
38664;Pernambuco;-36.9490;-8.8005;5022;5728;5160;5504;5066;3865;3397;3613;4348;5292;5691;6538;6054
38665;Pernambuco;-36.8490;-8.8005;4945;5720;5035;5324;4938;3800;3336;3461;4172;5268;5691;6541;6046
38666;Pernambuco;-36.7490;-8.8005;5063;5864;5136;5412;4908;3833;3497;3720;4409;5447;5765;6525;6244
38667;Pernambuco;-36.6490;-8.8005;4731;5596;4927;5238;4760;3643;3195;3374;4063;4914;5169;5962;5936
38668;Pernambuco;-36.5490;-8.8005;4375;5156;4529;4893;4479;3485;2884;3034;3757;4528;4665;5563;5525
38669;Pernambuco;-36.4490;-8.8005;4389;5270;4622;4936;4383;3524;3069;3146;3660;4463;4595;5491;5512
38670;Pernambuco;-36.3490;-8.8005;4338;5214;4601;4866;4322;3492;3058;3142;3656;4439;4539;5381;5350
38671;Pernambuco;-36.2490;-8.8005;4333;4832;4550;4870;4368;3403;3066;3123;3791;4486;4615;5521;5367
38672;Pernambuco;-36.1490;-8.8005;4197;4767;4435;4761;4183;3310;2891;2896;3500;4283;4523;5429;5390
38673;Pernambuco;-36.0490;-8.8005;3947;4565;4174;4530;3962;3098;2685;2638;3191;3972;4221;5145;5186
38674;Pernambuco;-35.9490;-8.8005;4032;4744;4218;4726;4181;3073;2767;2744;3378;4049;4182;5110;5207
38675;Pernambuco;-35.8490;-8.8005;3975;4497;4168;4584;4139;3230;2833;2856;3362;4059;4058;4947;4961
38676;Pernambuco;-35.7490;-8.8005;4026;4439;4264;4577;4079;3383;2980;2980;3467;4094;4129;4975;4939
38677;Pernambuco;-35.6490;-8.8005;4121;4640;4244;4658;4167;3417;3144;3046;3661;4246;4230;5053;4946
38678;Pernambuco;-35.5490;-8.8005;4314;4760;4436;4919;4184;3496;3274;3183;3815;4510;4591;5408;5189
38679;Pernambuco;-35.4490;-8.8005;4389;4812;4526;5002;4220;3536;3360;3277;3920;4577;4668;5501;5273
38680;Pernambuco;-35.3490;-8.8005;4500;5035;4883;5115;4268;3599;3382;3376;4051;4611;4740;5447;5489
38681;Pernambuco;-35.2490;-8.8005;4559;5026;4945;5335;4295;3603;3514;3468;4182;4623;4839;5362;5522
38682;Pernambuco;-35.1490;-8.8005;4625;5009;4928;5386;4334;3660;3641;3582;4305;4771;4994;5387;5500
38683;Pernambuco;-35.0490;-8.8005;5358;5797;5527;5985;5088;4242;4170;4092;5077;5507;5822;6445;6541
39004;Pernambuco;-41.3490;-8.7005;5797;5644;4727;4775;4763;5185;5732;6264;7167;6798;6565;6305;5644
39005;Pernambuco;-41.2490;-8.7005;5697;5633;4698;4745;4635;5018;5458;6042;6936;6878;6458;6282;5584
39006;Pernambuco;-41.1490;-8.7005;5628;5696;4763;4838;4545;4843;5210;5876;6754;6788;6345;6208;5666
39007;Pernambuco;-41.0490;-8.7005;5634;5684;4925;5000;4579;4841;5124;5806;6565;6761;6321;6285;5714
39008;Pernambuco;-40.9490;-8.7005;5578;5625;4883;5007;4600;4753;5008;5705;6436;6762;6232;6218;5698
39009;Pernambuco;-40.8490;-8.7005;5503;5510;4850;4954;4580;4657;4810;5459;6315;6748;6201;6244;5705
39010;Pernambuco;-40.7490;-8.7005;5423;5506;4742;4897;4467;4566;4767;5290;6211;6709;6121;6123;5675
